,wat_temp_c,tide_cm,sal_psu,pcp_mm,wind_speed_mps,air_p_hpa,sul1_coppml
0,26.6545352935791,-19.948665618896484,35.24125289916992,0.0,0.9133333563804626,1003.2066650390625,474008.533950614
1,26.942699432373047,-10.618518829345703,36.21456527709961,0.0,2.7333333492279053,1005.7100219726562,437181.5165043927
2,19.044506072998047,-30.25472068786621,33.965946197509766,0.0,1.0333333015441895,1008.5933227539062,116410130.6
3,20.4261417388916,9.208213806152344,33.7612419128418,0.0,0.7166666388511658,1003.57666015625,641445.5554
4,19.485841751098633,27.907150268554688,33.97597122192383,0.0,0.4000000059604645,1009.7666625976562,4475536.823
5,20.320831298828125,28.55393409729004,33.982154846191406,0.0,0.20333333313465118,1009.5700073242188,1242358.435
6,26.072246551513672,-15.480550765991211,35.15324020385742,6.400000095367432,3.8933334350585938,1005.306640625,1145699.5762754246
7,19.820600509643555,-28.531564712524414,33.92035675048828,0.0,2.0433332920074463,1012.0266723632812,51207264.33
8,17.752302169799805,-28.7275447845459,34.036231994628906,0.0,6.690000057220459,1002.5033569335938,11935114.46
9,26.334545135498047,10.78839111328125,35.15214538574219,0.0,3.7766666412353516,1001.7233276367188,1114896.1121583972
10,20.44291114807129,23.095672607421875,33.73029708862305,0.0,3.7799999713897705,1006.2899780273438,457141.7578
11,18.204458236694336,30.616954803466797,33.85141372680664,0.0,4.789999961853027,999.9933471679688,2330883.555
12,20.592931747436523,18.448915481567383,33.83150100708008,0.0,2.743333339691162,1003.8466796875,5720517.576
13,20.29239273071289,-27.817855834960938,33.964569091796875,0.0,0.22333332896232605,1009.5399780273438,2793651.696
14,19.403366088867188,3.3730955123901367,33.80997085571289,0.0,0.7599999904632568,1007.1166381835938,861548.63
15,20.593358993530273,-27.828369140625,33.84736251831055,0.0,0.30666667222976685,1004.6699829101562,474008.534
16,28.33209991455078,26.564254760742188,36.19654846191406,0.0,2.073333263397217,1008.816650390625,197883.6798537717
17,20.375263214111328,6.888875961303711,33.963768005371094,0.0,1.493333339691162,1009.57666015625,27949376.4
18,27.780000686645508,2.012880802154541,36.142154693603516,0.0,2.573333263397217,1005.806640625,513099.90444541344
19,26.124210357666016,-6.224841117858887,35.214576721191406,0.5,4.2133331298828125,1007.393310546875,1872461.1613508482
20,21.012773513793945,-19.667444229125977,33.86407470703125,0.0,1.0666667222976685,1003.8733520507812,905273.0106
21,20.54338836669922,-7.313246726989746,33.864070892333984,0.5,0.7266666889190674,1002.193359375,1419080.552
22,19.79969024658203,-17.550554275512695,33.94466781616211,0.0,0.746666669845581,1011.280029296875,44212795.95
23,26.124210357666016,9.208213806152344,35.214576721191406,5.099999904632568,1.2599999904632568,1001.3333129882812,376315.780069194
24,21.273157119750977,28.421199798583984,33.62726593017578,0.5,4.483333110809326,999.4366455078125,2158743.402
25,26.0102481842041,-8.261053085327148,35.214576721191406,13.199999809265137,3.2799999713897705,1004.1366577148438,657250.1648000457
26,19.740339279174805,17.632198333740234,33.621768951416016,2.5,1.4766666889190674,1013.2833251953125,29924235.39
27,20.481578826904297,31.826923370361328,33.71078872680664,0.0,3.7933332920074463,1005.97998046875,1374728.84
28,26.192846298217773,2.732165575027466,35.15214538574219,4.300000190734863,0.20000000298023224,1004.556640625,1518805.8862935393
29,20.957345962524414,-2.589993715286255,33.912723541259766,0.0,0.5866666436195374,1008.8866577148438,1427239.951
30,26.17546272277832,21.53289031982422,35.21025466918945,0.0,1.246666669845581,1003.3800048828125,362202.06056971144
31,20.384552001953125,3.291724681854248,33.88378143310547,0.0,0.12999999523162842,1003.9466552734375,2178804.787
32,20.744701385498047,-2.0850799083709717,33.96584701538086,0.0,0.3766666650772095,1009.2000122070312,516705.4168
33,27.88409996032715,-30.278743743896484,36.214263916015625,0.0,3.506666660308838,1007.693359375,540166.5958537571
34,26.423120498657227,26.118396759033203,35.15324020385742,4.0,0.9399999976158142,1004.4966430664062,1872461.1613508482
35,26.56123924255371,0.8299248218536377,35.15214538574219,4.0,2.1533334255218506,1006.0333251953125,3107420.804090506
36,26.1259708404541,13.2623929977417,35.148231506347656,4.099999904632568,0.7233333587646484,1004.3800048828125,990151.0463158363
37,20.415319442749023,26.323749542236328,33.79899215698242,0.0,0.13333334028720856,1001.7933349609375,1653285.301
38,20.316598892211914,23.265533447265625,33.951255798339844,0.0,0.4099999964237213,1008.893310546875,1762654.923
39,20.461545944213867,-9.559414863586426,33.73561477661133,0.0,3.3399999141693115,1005.5633544921875,208719.6783
40,19.887304306030273,-26.635854721069336,33.879207611083984,0.5,0.43666666746139526,1003.2233276367188,1262406.225
41,20.846691131591797,27.56500244140625,33.71723556518555,0.0,1.0233333110809326,1002.356689453125,3868485.938
42,26.014423370361328,-30.506492614746094,35.14684295654297,6.0,2.0433332920074463,1008.606689453125,13972.451074221432
43,27.100000381469727,27.13368797302246,36.21456527709961,0.0,3.3466665744781494,1004.7266845703125,641445.5553871619
44,26.254396438598633,1.1346144676208496,35.24125289916992,0.0,0.5233333110809326,1006.1400146484375,1114896.1109506565
45,20.37752342224121,27.534385681152344,33.77421188354492,0.0,1.0166666507720947,1004.5533447265625,1267972.695
46,18.546863555908203,26.498945236206055,33.53041458129883,1.5,0.6933333277702332,1013.9833374023438,1700647.159
47,19.218599319458008,18.902965545654297,33.732025146484375,0.0,1.0099999904632568,1007.8599853515625,8708191.794
48,17.7304744720459,-36.79050064086914,34.08834457397461,0.0,1.8833333253860474,1007.393310546875,8690419.488
49,17.70785140991211,-33.34609603881836,34.12095260620117,0.0,2.0266666412353516,1007.8300170898438,1827933.137
50,17.287546157836914,5.754598617553711,34.0074462890625,0.0,3.0799999237060547,1002.1500244140625,2230497.671
51,26.44561195373535,-7.9243316650390625,35.214576721191406,0.0,2.4766666889190674,1001.1866455078125,814379.5509385626
52,26.012413024902344,-2.1170032024383545,35.24125289916992,0.0,2.946666717529297,1005.5800170898438,1498697.2658368747
53,26.465120315551758,-8.854279518127441,35.24125289916992,5.599999904632568,2.4833333492279053,1005.6500244140625,1613578.1822568476
54,19.673145294189453,-10.095027923583984,33.46091079711914,0.5,0.47999998927116394,1013.2666625976562,2026447.774
55,26.425640106201172,2.1314518451690674,35.231117248535156,0.0,4.3466668128967285,1001.4933471679688,1262406.2267368585
56,20.41171646118164,8.629776954650879,33.95571517944336,0.0,0.30000001192092896,1011.3133544921875,400260.2308
57,25.88421630859375,-0.5954386591911316,35.212547302246094,3.799999952316284,4.2133331298828125,998.0700073242188,436563.829246708
58,19.22739028930664,21.230072021484375,33.95600128173828,0.0,1.5399999618530273,1009.1333618164062,10424234.07
59,26.56123924255371,-25.126766204833984,35.162353515625,0.0,3.950000047683716,1008.3433227539062,12696.857543633685
60,20.91742515563965,-10.573410034179688,33.939579010009766,0.0,0.9066666960716248,1008.969970703125,1117040.68
61,17.886735916137695,39.92445373535156,34.000328063964844,0.0,1.1200000047683716,1004.4199829101562,2693924.133
62,20.43778419494629,33.343502044677734,33.967750549316406,0.0,0.25999999046325684,1012.5900268554688,11630112.77
63,17.826854705810547,13.500752449035645,33.76178741455078,0.0,5.686666488647461,1000.0999755859375,1194796.823
64,19.892780303955078,-27.7684383392334,33.976741790771484,0.0,0.8666666746139526,1012.443359375,5848130.915
65,28.1112003326416,28.838008880615234,36.20155715942383,0.0,2.3966667652130127,1009.3800048828125,194330.01696203215
66,26.014423370361328,-27.742389678955078,35.214263916015625,7.0,2.4766666889190674,1008.836669921875,278188.0347194012
67,20.35634422302246,10.309895515441895,33.967872619628906,0.0,0.0833333358168602,1008.77001953125,14165361.66
68,20.357189178466797,24.810148239135742,33.778995513916016,0.0,1.3866666555404663,1006.106689453125,6109683.558
69,19.226335525512695,25.33162498474121,33.96364212036133,0.0,1.4833333492279053,1008.6199951171875,2987680.032
70,17.752782821655273,-8.435068130493164,33.97261047363281,0.0,2.9000000953674316,1007.8300170898438,8649170.141
71,20.38576889038086,6.572056293487549,33.818809509277344,0.0,1.590000033378601,1004.5066528320312,362202.0606
72,20.367280960083008,-39.877742767333984,33.957454681396484,0.0,0.4933333396911621,1011.4866943359375,1770781.252
73,19.588394165039062,3.2286956310272217,33.962371826171875,0.0,0.4333333373069763,1013.0499877929688,3008373.868
74,20.39739227294922,19.40921401977539,33.772422790527344,0.5,0.5833333134651184,1005.0900268554688,897808.9742
75,17.951826095581055,34.836849212646484,33.989593505859375,0.0,0.8700000047683716,1005.1699829101562,4714257.572
76,17.69967269897461,-15.926513671875,34.04452896118164,1.5,1.7699999809265137,1005.306640625,10473449.03
77,27.456600189208984,-19.667444229125977,36.214263916015625,0.0,3.133333444595337,1008.0166625976562,343844.9863828179
78,19.41042709350586,29.192005157470703,33.79768371582031,0.0,2.7899999618530273,1005.693359375,487559.8495
79,20.368616104125977,-38.99824523925781,33.92233657836914,0.0,0.996666669845581,1011.6533203125,1857628.427
80,19.824506759643555,32.15362548828125,33.7779655456543,0.0,0.273333340883255,1002.8599853515625,962767.0509
81,28.799999237060547,34.827667236328125,36.214263916015625,0.0,3.009999990463257,1007.5266723632812,374733.86427277647
82,28.668699264526367,34.88056564331055,36.214263916015625,0.0,2.9566667079925537,1007.4000244140625,395767.7942602004
83,20.470558166503906,36.9286994934082,33.955318450927734,0.0,0.07666666805744171,1012.106689453125,20984435.96
84,26.345687866210938,1.3650293350219727,35.15214538574219,0.0,0.4399999976158142,1003.27001953125,513099.90444541344
85,26.254396438598633,-15.814166069030762,35.162353515625,0.5,0.7366666793823242,1005.5,39576779.42602044
86,19.04724884033203,34.96347427368164,33.53424072265625,0.0,0.0,1013.8800048828125,1398338.586
87,26.01641273498535,-17.23692512512207,35.148231506347656,12.5,1.2599999904632568,1004.306640625,1394242.9154922406
88,17.451017379760742,27.61192512512207,33.90259552001953,0.0,6.179999828338623,1000.0,2194452.032
89,17.733646392822266,-40.107337951660156,34.036277770996094,1.0,2.996666669845581,1008.3633422851562,2062112.757
90,20.374374389648438,-14.798123359680176,33.81365203857422,0.0,1.8966666460037231,1006.5433349609375,1421630.604
91,21.227285385131836,28.12701416015625,33.63850021362305,0.5,5.710000038146973,1000.8599853515625,2373069.805
92,26.012413024902344,-7.649318695068359,35.15214538574219,1.0,1.943333387374878,1008.9000244140625,1403571.0455861776
93,26.013620376586914,14.546189308166504,35.212547302246094,5.099999904632568,3.683333396911621,999.663330078125,513301.325714822
94,27.780000686645508,33.18483352661133,36.24366760253906,0.0,3.763333320617676,1003.8666381835938,1320148.525182512
95,18.30992317199707,-28.763919830322266,33.80487060546875,0.0,9.453332901000977,997.7766723632812,3428249.699
96,26.010225296020508,5.189957618713379,35.15324020385742,2.5,2.3266665935516357,1009.0466918945312,126240.62254269379
97,20.421401977539062,27.47801399230957,33.71637725830078,0.0,1.9466667175292969,1005.989990234375,332262.9311
98,28.145999908447266,26.07378387451172,36.19654846191406,0.0,2.933333396911621,1007.219970703125,362202.06056971144
99,17.975666046142578,41.21916580200195,33.947021484375,0.0,0.8999999761581421,1005.0499877929688,665375.4276
100,19.923974990844727,4.025925636291504,33.94913101196289,0.0,0.33666667342185974,1010.3633422851562,11310273.47
101,26.425640106201172,-18.58553123474121,35.212547302246094,0.0,1.7366666793823242,1003.1366577148438,593440.6617082343
102,20.419940948486328,9.939332008361816,33.86813735961914,0.0,0.20333333313465118,1001.9366455078125,1114112.464
103,26.14232063293457,12.967246055603027,35.23111343383789,1.5,2.759999990463257,1004.8599853515625,1262406.2254269354
104,26.135498046875,28.83988380432129,35.214576721191406,0.0,5.829999923706055,1002.2233276367188,374733.86427277647
105,26.101215362548828,3.208317756652832,35.14366912841797,0.0,2.8299999237060547,1008.683349609375,897808.9742443911
106,21.316946029663086,41.32866668701172,33.62660217285156,0.0,0.54666668176651,996.586669921875,141065.3637
107,19.65596580505371,28.983793258666992,33.970420837402344,0.0,0.39666667580604553,1011.6033325195312,19228761.7
108,20.370817184448242,14.546189308166504,33.81547164916992,0.0,0.949999988079071,1005.5800170898438,902010.7208
109,20.54503631591797,-37.808982849121094,33.97092819213867,0.0,1.3300000429153442,1012.806640625,6808058.54
110,26.01641273498535,21.144628524780273,35.231117248535156,4.099999904632568,3.2799999713897705,1000.943359375,332262.9310631507
111,27.100000381469727,-8.261053085327148,36.15324020385742,0.0,3.7766666412353516,1009.3800048828125,1684232.0866895223
112,20.43475914001465,-28.248262405395508,33.856754302978516,0.0,1.3200000524520874,1002.8733520507812,1310290.565
113,20.432945251464844,-11.088932991027832,33.858089447021484,0.0,0.14666666090488434,1002.5333251953125,1092117.057
114,20.852519989013672,12.649528503417969,33.858421325683594,0.0,1.1033333539962769,1003.0366821289062,1518805.886
115,26.108051300048828,-17.99630355834961,35.23111343383789,1.5,6.679999828338623,1001.8333129882812,332262.9310631507
116,26.423124313354492,-12.59713077545166,35.14366912841797,5.0,2.753333330154419,1008.6500244140625,195124.78407475387
117,19.457181930541992,-22.245025634765625,34.00429153442383,0.0,1.653333306312561,998.6133422851562,72375.4321
118,20.415374755859375,-25.988786697387695,33.748287200927734,0.0,3.440000057220459,1005.0433349609375,343844.9864
119,25.88421630859375,17.589784622192383,35.15214538574219,0.0,0.47999998927116394,1002.306640625,962767.051229284
120,19.511043548583984,10.906243324279785,34.04497528076172,0.0,2.993333339691162,998.8300170898438,31509.50972
121,26.010225296020508,-27.828369140625,35.15214538574219,8.0,2.8566665649414062,1005.4766845703125,1518805.8862935393
122,26.10142707824707,-12.04300308227539,35.23455810546875,6.199999809265137,3.8399999141693115,998.2866821289062,343844.9863828179
123,26.900999069213867,3.291724681854248,36.15324020385742,0.0,3.009999990463257,1008.4266967773438,332262.9310631507
124,19.579559326171875,-7.755827903747559,34.10655212402344,0.0,1.4800000190734863,998.4166870117188,57072.00398
125,26.292844772338867,-9.113687515258789,35.23111343383789,5.0,3.806666612625122,1005.4000244140625,2330883.5559800896
126,20.364919662475586,-38.36747741699219,33.962772369384766,0.0,0.6233333349227905,1011.1366577148438,274658143.6
127,27.121110916137695,26.323749542236328,36.20155715942383,0.0,3.009999990463257,1008.9633178710938,1289058.0517356135
128,20.366817474365234,29.69496726989746,33.97663116455078,0.0,0.7566666603088379,1012.4266967773438,5058215.362
129,26.01421356201172,-26.16414451599121,35.214576721191406,7.5,3.5766665935516357,997.5,513301.325714822
130,19.757892608642578,36.1723518371582,33.591426849365234,0.0,0.2933333218097687,1013.97998046875,2316386.81
131,21.155881881713867,-33.11735534667969,33.590965270996094,0.0,2.363333225250244,998.9466552734375,41985056.03
132,20.46845817565918,37.338993072509766,33.974403381347656,0.0,0.6633333563804626,1012.3466796875,8478325.858
133,19.176794052124023,-24.036840438842773,33.842491149902344,0.0,0.5933333039283752,1004.3699951171875,437181.5165
134,26.013620376586914,-19.909648895263672,35.231117248535156,7.5,3.2200000286102295,997.6799926757812,540166.5958537571
135,26.27062225341797,25.13892364501953,35.24125289916992,3.200000047683716,1.3200000524520874,1004.4666748046875,1192167.214649624
136,26.874399185180664,-29.295692443847656,36.53242111206055,0.0,3.1566667556762695,1005.4600219726562,593440.6617082343
137,20.544506072998047,-22.61342430114746,33.81962203979492,0.0,1.3166667222976685,1006.5066528320312,22701059.65
138,29.621999740600586,24.767518997192383,36.25468826293945,0.0,2.7333333492279053,1007.7033081054688,376315.780069194
139,21.160629272460938,7.972097396850586,33.5933723449707,9.5,1.8766666650772095,998.443359375,18092606.11
140,20.911893844604492,18.3465576171875,33.700740814208984,1.5,6.679999828338623,1001.8333129882812,6284034.667
141,26.012413024902344,-29.79096221923828,35.21025466918945,7.199999809265137,3.8333332538604736,1005.8900146484375,990151.0463158363
142,18.210857391357422,6.309889793395996,34.04526138305664,0.0,1.1166666746139526,1008.4733276367188,237421.8893
143,26.30804443359375,-11.906548500061035,35.231117248535156,0.0,2.869999885559082,1000.6366577148438,1092117.0567622227
144,17.55829620361328,39.23934555053711,33.99205017089844,0.0,3.133333444595337,1008.8966674804688,5702063.218
145,26.35439682006836,31.019540786743164,35.15324020385742,0.0,2.93666672706604,1008.010009765625,793587.0833549186
146,21.143129348754883,28.838008880615234,33.735816955566406,0.0,0.8033333420753479,1002.6599731445312,1872461.161
147,26.10142707824707,6.893894672393799,35.15324020385742,4.0,4.483333110809326,999.4366455078125,1289058.0517356135
148,21.258068084716797,4.992663860321045,33.55561447143555,0.5,14.140000343322754,999.393310546875,29257489.52
